,X1,X2,X3,X4,class
30788,0.0,0.0,0.7731720766175383,0.581907640314979,1.0
30789,0.0,1.0,0.2690244735633713,0.5191156677092797,1.0
30790,1.0,1.0,0.8778836015528887,0.9651713145668208,0.0
30791,1.0,0.0,0.3264195737035363,0.9498573679793408,1.0
30792,1.0,0.0,0.6128657223795697,0.619243752903891,0.0
30793,1.0,1.0,0.7874231334185512,0.0650695333168733,1.0
30794,0.0,0.0,0.5435960911054507,0.8862533591141621,0.0
30795,1.0,1.0,0.0183942655702948,0.1283092263423426,1.0
30796,1.0,1.0,0.6906613711129106,0.7263248618427569,0.0
30797,0.0,1.0,0.0496886299367652,0.9686852763611626,0.0
30798,0.0,0.0,0.6158808608205307,0.9187974728181943,1.0
30799,1.0,1.0,0.8803693132596955,0.0686370784314981,1.0
30800,1.0,0.0,0.037230035298983,0.4536660399145591,0.0
30801,0.0,0.0,0.5069976848223158,0.2653221890951527,1.0
30802,1.0,1.0,0.2418204699108426,0.6218818201036411,0.0
30803,1.0,0.0,0.4644305107154458,0.2746993436602521,0.0
30804,1.0,0.0,0.1396787488116126,0.8046412421588883,1.0
30805,1.0,0.0,0.7481627416814024,0.243270583945232,0.0
30806,0.0,0.0,0.94427767846257,0.0392547772897879,1.0
30807,1.0,0.0,0.8929242844746281,0.3642764456784837,0.0
30808,0.0,1.0,0.3171298792905076,0.7452744590695295,1.0
30809,0.0,1.0,0.2195452548413439,0.7371229114062746,0.0
30810,0.0,1.0,0.2068534360587521,0.2987682169614798,1.0
30811,0.0,0.0,0.5274063159142329,0.1101446086619292,0.0
30812,0.0,1.0,0.5329146380780931,0.5623631403941275,1.0
30813,1.0,1.0,0.1295720296691923,0.7396261702529874,0.0
30814,0.0,1.0,0.256298632076236,0.3020389695042188,1.0
30815,1.0,0.0,0.4493768676012071,0.9201599231108032,1.0
30816,0.0,0.0,0.8774142419593461,0.4914609038079222,0.0
30817,1.0,0.0,0.3325116980480193,0.4434821621070745,1.0
30818,0.0,0.0,0.7466533434446323,0.0711070118985275,0.0
30819,1.0,1.0,0.097727589442444,0.9478299053648288,0.0
30820,0.0,0.0,0.3674168281539909,0.2224202341325307,1.0
30821,1.0,1.0,0.4355197276336569,0.5115418252547606,1.0
30822,1.0,1.0,0.9081013434070488,0.6753015473161095,0.0
30823,0.0,0.0,0.7944331738809097,0.8389049963444807,1.0
30824,0.0,1.0,0.8078619113610598,0.0151691320759888,0.0
30825,1.0,0.0,0.8860107992897536,0.9644827159493709,1.0
30826,0.0,0.0,0.3331636989491172,0.4216765687130802,0.0
30827,1.0,1.0,0.3194954284311168,0.8509104842244877,0.0
30828,0.0,1.0,0.1987683230987477,0.8411583627366793,1.0
30829,1.0,0.0,0.3134708838331387,0.4755902019606945,1.0
30830,0.0,1.0,0.3501671337654175,0.3925572112892461,0.0
30831,0.0,1.0,0.412135241006212,0.3565928826413567,0.0
30832,1.0,0.0,0.5773565590890741,0.4991967051181672,1.0
30833,0.0,1.0,0.1567121192376708,0.0527372256929234,0.0
30834,0.0,0.0,0.784581357721007,0.30650319332204,1.0
30835,1.0,1.0,0.2807893226234443,0.6811029829619606,0.0
30836,0.0,0.0,0.0549716485572906,0.3838910393151712,1.0
30837,0.0,1.0,0.8227273586810816,0.3486473555489269,1.0
30838,1.0,1.0,0.5664989255765362,0.6178262294449708,0.0
30839,0.0,1.0,0.5991137263848944,0.5262532704602774,1.0
30840,1.0,1.0,0.1149385808484595,0.0550640340274299,0.0
30841,1.0,0.0,0.6508788886690589,0.9334553595063152,0.0
30842,1.0,0.0,0.523567794733492,0.9363183082911032,1.0
30843,1.0,1.0,0.2649141714527576,0.8132588657467476,1.0
30844,1.0,0.0,0.0339543748186937,0.5879634008611737,0.0
30845,0.0,1.0,0.8553721467646226,0.834119171452102,1.0
30846,0.0,1.0,0.9399261587425304,0.2358141382486235,0.0
30847,0.0,0.0,0.5815305946997605,0.5410690599060693,0.0
30848,1.0,0.0,0.3279117016597456,0.2465596649380309,1.0
30849,1.0,0.0,0.4883481319909724,0.6649271532433084,0.0
30850,0.0,1.0,0.4385800055425289,0.9834101164142836,1.0
30851,1.0,1.0,0.381548081363469,0.1259811619003327,0.0
30852,0.0,0.0,0.0735752780302675,0.465599098942847,1.0
30853,1.0,1.0,0.6654100234460463,0.7514995071621534,0.0
30854,1.0,0.0,0.1860754678506213,0.6592461710580446,1.0
30855,0.0,0.0,0.4473201180515694,0.5068165624919246,1.0
30856,0.0,0.0,0.8823215834056675,0.2203625016154028,0.0
30857,1.0,1.0,0.5603912409272519,0.4122824278202658,0.0
30858,0.0,0.0,0.841818165391834,0.0461514069602755,1.0
30859,1.0,0.0,0.7087842278753479,0.3542688539380616,1.0
30860,0.0,0.0,0.4746134149744319,0.4002096737347849,0.0
30861,1.0,1.0,0.7743383630103485,0.4332742110566773,0.0
30862,1.0,0.0,0.6702208541637503,0.7438952288249164,1.0
30863,0.0,1.0,0.8387734951357453,0.1481654667422052,0.0
30864,0.0,1.0,0.9257810995835956,0.8404631484899966,1.0
30865,1.0,0.0,0.2392051881814459,0.5692852682656608,0.0
30866,0.0,1.0,0.6885395259417629,0.6951107397766945,1.0
30867,1.0,0.0,0.9768234013648244,0.5581422013920637,0.0
30868,0.0,0.0,0.4001234609052261,0.294108532860324,1.0
30869,1.0,1.0,0.5675682000818163,0.5559178843603432,0.0
30870,0.0,1.0,0.926843282460949,0.2766595611100623,1.0
30871,0.0,0.0,0.0265081739509782,0.4654908483781852,1.0
30872,0.0,0.0,0.2900278867656439,0.8230370011078743,0.0
30873,1.0,0.0,0.0139745890171647,0.4527912667383255,0.0
30874,0.0,0.0,0.0980924384037126,0.7900920047626755,1.0
30875,0.0,1.0,0.0562685849063989,0.4960390234786154,0.0
30876,1.0,1.0,0.2372259601323545,0.0641569177356731,1.0
30877,0.0,0.0,0.0041517626254629,0.2574755268146617,1.0
30878,0.0,1.0,0.1713124445634639,0.9250582173475572,0.0
30879,1.0,1.0,0.0082662139402548,0.9402651221566029,0.0
30880,1.0,0.0,0.18291386616464,0.6618682457618296,1.0
30881,0.0,0.0,0.7041239661276009,0.2220093976815538,1.0
30882,0.0,1.0,0.2465774142843378,0.6066748147032471,0.0
30883,0.0,1.0,0.4753185116393428,0.6746118230808814,0.0
30884,1.0,1.0,0.5300402641878512,0.6334972852618173,1.0
30885,0.0,0.0,0.8493922656511718,0.1103923963997582,0.0
30886,0.0,1.0,0.5811063157558832,0.7284968442024313,1.0
30887,1.0,1.0,0.1344302415974242,0.0807739499393409,1.0
30888,0.0,1.0,0.0944699346550793,0.8944672152453115,0.0
30889,1.0,1.0,0.6120474976973047,0.0286416539723223,0.0
30890,1.0,0.0,0.5630054308435029,0.8560373676814862,1.0
30891,1.0,1.0,0.6207443372084811,0.2921875628196501,0.0
30892,1.0,1.0,0.5248141798800067,0.5427902191415297,1.0
30893,0.0,0.0,0.1615235290478942,0.093194610016057,1.0
30894,0.0,1.0,0.8510797885030997,0.7807678830450305,0.0
30895,1.0,0.0,0.4950967222314458,0.4377075607196977,0.0
30896,0.0,0.0,0.6155593645201463,0.0576681714592551,1.0
30897,1.0,1.0,0.8644352504782303,0.4673564313074707,1.0
30898,1.0,1.0,0.9596038751475244,0.1197671343342903,0.0
30899,0.0,0.0,0.1155191128663013,0.0636302184564026,0.0
30900,1.0,1.0,0.25761774886173,0.7818451316104013,1.0
30901,0.0,0.0,0.4919282062108631,0.0460604146992109,1.0
30902,0.0,1.0,0.2169846632624892,0.3177183104068509,0.0
30903,0.0,0.0,0.2041921979453111,0.2317902901760825,1.0
30904,0.0,1.0,0.4173022587635476,0.9334787145270056,0.0
30905,1.0,1.0,0.1342035650712966,0.8845470986097077,0.0
30906,1.0,1.0,0.0176210180860298,0.3108813693119476,1.0
30907,0.0,0.0,0.2515313417101634,0.2784429926029228,1.0
30908,1.0,1.0,0.6895959047913673,0.4498370255337437,0.0
30909,0.0,0.0,0.3796235626069648,0.5237158676311899,0.0
30910,1.0,0.0,0.6441887499302453,0.7650796070271862,1.0
30911,1.0,0.0,0.1980750666260283,0.6456900214337378,1.0
30912,1.0,0.0,0.3662237819756129,0.0761507894621259,0.0
30913,0.0,0.0,0.1544356325045239,0.6703429260631694,1.0
30914,0.0,1.0,0.5675467308202284,0.8268134160417363,0.0
30915,1.0,0.0,0.9160628275111558,0.0384016589339057,0.0
30916,1.0,0.0,0.4802452866226019,0.9942364547826712,1.0
30917,1.0,1.0,0.9788205254879264,0.5021982577355629,1.0
30918,1.0,0.0,0.7462054466809973,0.6988747342872054,0.0
30919,0.0,0.0,0.2419093561091421,0.8358918264316886,1.0
30920,0.0,1.0,0.9718481623948054,0.1805908966922154,0.0
30921,0.0,1.0,0.9973682875900112,0.6436669547923431,1.0
30922,0.0,1.0,0.1307765051531046,0.9950293168346984,0.0
30923,0.0,1.0,0.7544960762934986,0.3295399742631983,0.0
30924,0.0,0.0,0.0345512622105511,0.7268501313249386,1.0
30925,0.0,1.0,0.1174212592172703,0.6528725151625795,0.0
30926,0.0,0.0,0.0465893065753471,0.1460193167286565,1.0
30927,0.0,1.0,0.1383829328137565,0.7550957909993555,0.0
30928,0.0,0.0,0.5213435390818856,0.7511582386907864,1.0
30929,1.0,1.0,0.7645770154506063,0.9652498721745224,0.0
30930,1.0,1.0,0.1449182795528293,0.5718847284369275,1.0
30931,0.0,0.0,0.2310676673250077,0.3135478896539601,1.0
30932,1.0,1.0,0.320156893021577,0.1488747023030107,0.0
30933,1.0,0.0,0.629594848098219,0.5062911012155025,0.0
30934,1.0,1.0,0.3927076672518463,0.0054491101684857,1.0
30935,0.0,0.0,0.0464583762419804,0.5819406075008107,0.0
30936,1.0,0.0,0.2756044116871101,0.9228102925567824,1.0
30937,1.0,0.0,0.0259793747662557,0.3083602258387611,0.0
30938,0.0,0.0,0.9291026951848558,0.0509887687687105,1.0
30939,1.0,1.0,0.9839571511810644,0.667520616310059,0.0
30940,1.0,1.0,0.1807362263608449,0.2944459559646083,1.0
30941,0.0,0.0,0.1237720724211007,0.6115792737715905,0.0
30942,0.0,0.0,0.4051919603704447,0.2469047096567497,1.0
30943,1.0,0.0,0.3602023080302776,0.350132267108455,0.0
30944,0.0,0.0,0.5778840784887127,0.0808716002212114,1.0
30945,1.0,0.0,0.1668530011064196,0.2964258393161526,1.0
30946,1.0,0.0,0.7050395723388976,0.800129231120724,0.0
30947,1.0,1.0,0.1589555485992762,0.1613775760067768,0.0
30948,0.0,0.0,0.3281966312261182,0.7081608691733009,1.0
30949,1.0,1.0,0.7341878665281002,0.6713488925270453,1.0
30950,0.0,1.0,0.8493670821591802,0.861728373653614,0.0
30951,0.0,1.0,0.0129752702869286,0.2729959959648563,0.0
30952,0.0,0.0,0.6195433491304294,0.9896542296622284,1.0
30953,0.0,1.0,0.1501646962904154,0.2088732926402275,0.0
30954,0.0,0.0,0.0221987441838432,0.0046996687427474,1.0
30955,1.0,0.0,0.9355141811158084,0.4346863136805452,1.0
30956,1.0,0.0,0.7029998585510211,0.9058041538093298,0.0
30957,1.0,1.0,0.202009159576447,0.5692121773210447,0.0
30958,1.0,0.0,0.0867423223341659,0.0311739479016209,1.0
30959,0.0,1.0,0.5596297265457846,0.6021292978606039,1.0
30960,0.0,1.0,0.5684627365563658,0.7679262514631378,0.0
30961,0.0,1.0,0.7243625455824736,0.5573291502653247,1.0
30962,0.0,0.0,0.5847118087592807,0.2076436185271146,0.0
30963,1.0,1.0,0.4670743168270644,0.2853100220201514,1.0
30964,1.0,1.0,0.4854014208014008,0.9204370678159154,0.0
30965,0.0,0.0,0.2566627311571086,0.849265897643544,0.0
30966,1.0,1.0,0.4599950300386244,0.622963658312714,1.0
30967,0.0,1.0,0.4852741792193602,0.2274117143123242,0.0
30968,1.0,1.0,0.5431872888326115,0.9117809837993728,1.0
30969,0.0,0.0,0.8512878171879746,0.8758068843690335,1.0
30970,0.0,0.0,0.7279799266895826,0.4629512666271979,0.0
30971,0.0,1.0,0.1567579418024864,0.5030070666177663,0.0
30972,0.0,0.0,0.647506254255749,0.3707268098953814,1.0
30973,1.0,1.0,0.7021349955982463,0.3392892634517646,1.0
30974,0.0,0.0,0.8014114392159813,0.8544741443899997,0.0
30975,0.0,1.0,0.6297069603589527,0.3501936746395754,0.0
30976,0.0,0.0,0.8791340482426983,0.1334302811016006,1.0
30977,1.0,1.0,0.6959001627712887,0.1426687609717822,0.0
30978,0.0,0.0,0.9041213516146276,0.1990016898852663,1.0
30979,1.0,0.0,0.0721741172057016,0.3226228255650963,0.0
30980,1.0,1.0,0.6187970586176617,0.9339988050042088,1.0
30981,0.0,0.0,0.7231212040399307,0.6264064414225897,0.0
30982,0.0,0.0,0.1073715434552141,0.9955561893540028,1.0
30983,1.0,0.0,0.7140412581757388,0.5848426554933165,1.0
30984,1.0,1.0,0.0478344026846807,0.9287950036834572,0.0
30985,0.0,0.0,0.2710500573650861,0.2524399462619064,1.0
30986,1.0,1.0,0.9930965195497892,0.7821425541280896,0.0
30987,0.0,1.0,0.240323340998939,0.7717849887845067,1.0
30988,1.0,0.0,0.388084722252633,0.6635675160136989,0.0
30989,1.0,0.0,0.6662317150874586,0.3991906024805519,1.0
30990,1.0,1.0,0.8718713223903422,0.5169119987272112,0.0
30991,0.0,0.0,0.4371209308935833,0.6202551550913522,0.0
30992,0.0,1.0,0.3646186709803568,0.7876964521084209,1.0
30993,1.0,1.0,0.5474556375226992,0.8434507049108875,0.0
30994,0.0,0.0,0.7745508489529379,0.9769734049717804,1.0
30995,1.0,1.0,0.6166045192082324,0.1887708839141513,0.0
30996,0.0,1.0,0.8104837249154363,0.8557088557751998,1.0
30997,1.0,0.0,0.9342116811803528,0.359367714937158,1.0
30998,0.0,1.0,0.7640442414160105,0.8079262876589867,0.0
30999,1.0,0.0,0.8047263548109388,0.7020091149933761,0.0
31000,0.0,0.0,0.6246447122742539,0.8807763539814051,1.0
31001,0.0,1.0,0.226144355831677,0.1907821153169339,1.0
31002,1.0,0.0,0.8634861390679743,0.8903984167453851,0.0
31003,1.0,1.0,0.7897996984724354,0.0809056832630825,0.0
31004,0.0,0.0,0.0503019726195856,0.4921705206829122,1.0
31005,1.0,1.0,0.2337605245390281,0.6580198993911618,1.0
31006,1.0,0.0,0.8236222531706772,0.3245854925247865,0.0
31007,0.0,0.0,0.5479132691336618,0.9060266528039423,0.0
31008,0.0,1.0,0.0463502609704161,0.9316574147747758,1.0
31009,0.0,1.0,0.1825334925563027,0.7360093637149673,0.0
31010,0.0,1.0,0.9382283870902578,0.7353289525744217,1.0
31011,1.0,1.0,0.0187529052034679,0.4844846576851231,1.0
31012,1.0,0.0,0.193302723180707,0.93061097817969,0.0
31013,1.0,0.0,0.1089179234408959,0.4341229078786041,1.0
31014,1.0,0.0,0.3823923196149259,0.4494421667521179,0.0
31015,0.0,1.0,0.1145165169553701,0.3498408743607692,1.0
31016,0.0,0.0,0.937716664607795,0.5191828062841185,0.0
31017,1.0,0.0,0.6321864353776862,0.0619467183708867,1.0
31018,0.0,1.0,0.6016466262971719,0.4486255832300386,0.0
31019,1.0,1.0,0.0683717555594832,0.9081745658916782,1.0
31020,1.0,0.0,0.5580005222654125,0.1929807404776111,0.0
31021,1.0,0.0,0.6681312832335172,0.7936522695984736,1.0
31022,1.0,0.0,0.6426837876194174,0.4977592337914025,0.0
31023,0.0,1.0,0.5284760138476394,0.0385201431997009,1.0
31024,1.0,0.0,0.9559747766668938,0.5586011411200886,0.0
31025,0.0,1.0,0.4581526207967872,0.5020506832580615,1.0
31026,0.0,1.0,0.6851136421364442,0.5021875286214066,0.0
31027,1.0,0.0,0.6576832678024204,0.7946690290588676,0.0
31028,1.0,0.0,0.465076317201913,0.643393200085715,1.0
31029,0.0,1.0,0.7903760599607278,0.588218500223408,0.0
31030,0.0,0.0,0.8880611471020129,0.6094330145674336,1.0
31031,0.0,1.0,0.9202858587418332,0.1303223031149275,1.0
31032,0.0,1.0,0.2913416809105389,0.9586880095822624,0.0
31033,0.0,1.0,0.913812080495626,0.6689859871855232,0.0
31034,1.0,1.0,0.4603600371934899,0.2446515668161591,1.0
31035,0.0,0.0,0.7272581079162785,0.2445822851567177,0.0
31036,0.0,1.0,0.4172577238488583,0.7030685574824821,1.0
31037,1.0,1.0,0.3200833807768319,0.8937869306979132,1.0
31038,0.0,0.0,0.6315172158928067,0.8508365666346895,0.0
31039,1.0,1.0,0.3721113908488062,0.474556702779136,1.0
31040,0.0,1.0,0.3968096477404466,0.2405608442989304,0.0
31041,1.0,0.0,0.5968719595891665,0.5571039839803741,1.0
31042,1.0,0.0,0.714189546850387,0.9040449585101532,0.0
31043,0.0,1.0,0.816950290595856,0.0353767531812486,1.0
31044,1.0,0.0,0.0998806524459677,0.8337779814000634,0.0
31045,1.0,1.0,0.0320355574168669,0.6935376027454907,0.0
31046,0.0,1.0,0.4225262218560844,0.5655521701342737,1.0
31047,1.0,1.0,0.6111371537680625,0.8734194890198695,1.0
31048,0.0,0.0,0.9989058989358788,0.7914802355401099,0.0
31049,1.0,0.0,0.8520020485960015,0.1909881486976797,0.0
31050,1.0,0.0,0.7601825834598132,0.791975107037611,1.0
31051,1.0,0.0,0.7292435244954854,0.3907593373156006,1.0
31052,1.0,1.0,0.6985467922132379,0.1517247780114322,0.0
31053,0.0,0.0,0.1263513802147964,0.600425950184135,0.0
31054,0.0,0.0,0.5526317014640002,0.1984076676369564,1.0
31055,1.0,1.0,0.6029388241477878,0.3870102903992266,1.0
31056,1.0,1.0,0.2135685520982879,0.5275081708233821,0.0
31057,1.0,0.0,0.4019785256254066,0.9506868281927376,1.0
31058,0.0,0.0,0.2518665419672679,0.6036370284552558,0.0
31059,1.0,1.0,0.8942201831074441,0.2060685595467883,0.0
31060,0.0,1.0,0.0604119302619718,0.9344384459992964,1.0
31061,1.0,0.0,0.5455324263748913,0.1089782535455834,0.0
31062,0.0,0.0,0.351505213444216,0.2006469115600208,1.0
31063,1.0,0.0,0.1862682093733378,0.2793244586169586,1.0
31064,0.0,0.0,0.8079045148962454,0.0468028570055559,0.0
31065,1.0,1.0,0.5355537502110533,0.3155483389933096,0.0
31066,0.0,1.0,0.2035182890110529,0.1307934180617523,1.0
31067,0.0,0.0,0.7523015463664817,0.062939897233343,0.0
31068,1.0,0.0,0.927659717605695,0.8042032196713932,1.0
31069,0.0,1.0,0.2257921173613026,0.4649738950152817,0.0
31070,1.0,1.0,0.0254880484838184,0.100035942937699,1.0
31071,0.0,0.0,0.0122061855645587,0.4747256462033857,0.0
31072,0.0,1.0,0.3066445676122697,0.6522794045302627,1.0
31073,0.0,1.0,0.014585804114772,0.0218089607738299,1.0
31074,1.0,1.0,0.512241667755568,0.6525579669093293,0.0
31075,1.0,0.0,0.7265736565944869,0.9659803361663508,0.0
31076,0.0,1.0,0.8022523312315759,0.4249039301916907,1.0
31077,0.0,0.0,0.6545586315916787,0.658973896382335,1.0
31078,1.0,0.0,0.7466826675892827,0.3545167034480148,0.0
31079,0.0,0.0,0.5225551890907373,0.2239380326631711,0.0
31080,1.0,0.0,0.8625516936486392,0.9591391049905812,1.0
31081,1.0,1.0,0.640240986311362,0.245593741854035,0.0
31082,0.0,1.0,0.095404387425787,0.1570090586074135,1.0
31083,0.0,0.0,0.244227306173669,0.4736819695038625,0.0
31084,1.0,1.0,0.1591039981189879,0.8391711070298878,1.0
31085,0.0,0.0,0.7929207759324212,0.2415701184974482,0.0
31086,1.0,0.0,0.1628285531049113,0.003909959683149,1.0
31087,0.0,1.0,0.0016094468435824,0.8702178260442722,0.0
31088,1.0,0.0,0.214595984389819,0.557457318111448,1.0
31089,1.0,0.0,0.8529776768366794,0.979214012135289,0.0
31090,0.0,0.0,0.5951231015690688,0.2714039872460279,1.0
31091,1.0,1.0,0.8457794885284627,0.0229865754175729,1.0
31092,0.0,1.0,0.7310341309871399,0.1717450546346438,0.0
31093,0.0,0.0,0.2510655254103731,0.9380000099395068,0.0
31094,0.0,0.0,0.8182559509968799,0.2412343030362534,1.0
31095,1.0,0.0,0.7131027408194147,0.612176675896902,1.0
31096,1.0,1.0,0.2714595556300223,0.8684421997953099,0.0
31097,0.0,0.0,0.7642070090710305,0.2849175952352734,1.0
31098,0.0,0.0,0.3613006473377763,0.7175873895530501,0.0
31099,1.0,1.0,0.8126472761220019,0.327963227274277,1.0
31100,1.0,0.0,0.7285188276715057,0.9531282140663232,0.0
31101,1.0,1.0,0.7874062583523112,0.3503589292947878,1.0
31102,0.0,0.0,0.5092350119781863,0.0261171321964681,0.0
31103,1.0,1.0,0.1132218280059789,0.433777699965574,1.0
31104,0.0,1.0,0.2233733988055131,0.6985385483212715,0.0
31105,0.0,0.0,0.7495758748474298,0.8845993552156473,0.0
31106,1.0,1.0,0.338556801750244,0.6591748684863985,1.0
31107,0.0,0.0,0.1671373149585774,0.8955490054592337,1.0
31108,1.0,0.0,0.4404422244514648,0.156244838022986,0.0
31109,0.0,0.0,0.727832173319427,0.0612618540283257,0.0
31110,0.0,1.0,0.8307107389830821,0.614921280956015,1.0
31111,0.0,1.0,0.6428558396618527,0.7410431139369735,1.0
31112,0.0,0.0,0.2671873227440607,0.9710277216648996,0.0
31113,0.0,1.0,0.0842516386048899,0.4739260199150827,0.0
31114,0.0,1.0,0.4785114965285927,0.8796299577281181,1.0
31115,1.0,1.0,0.0083513272398618,0.7936977449579884,1.0
31116,0.0,0.0,0.7092174982058093,0.0219879688832245,0.0
31117,0.0,1.0,0.925479709286754,0.4869851175299313,0.0
31118,0.0,1.0,0.3762372582880077,0.2782584836634262,1.0
31119,0.0,0.0,0.686680704589886,0.3316703063773317,0.0
31120,0.0,1.0,0.2384733913218586,0.9478512818657332,1.0
31121,0.0,1.0,0.3916250695671075,0.1525838572993212,0.0
31122,0.0,1.0,0.1240977150858108,0.1439911983551147,1.0
31123,1.0,0.0,0.98329350216313,0.6558053972342657,0.0
31124,0.0,1.0,0.6493563789124545,0.49332518661537,1.0
31125,0.0,1.0,0.8757783312572146,0.399940419314422,1.0
31126,0.0,0.0,0.772783814460131,0.0565651618427194,0.0
31127,0.0,1.0,0.5784191438688133,0.1926086113366878,1.0
31128,0.0,0.0,0.8411493416683361,0.894116886133753,0.0
31129,1.0,1.0,0.5242818611111373,0.1593085777271015,0.0
31130,1.0,0.0,0.0248848792844671,0.954134009976916,1.0
31131,0.0,1.0,0.8932576179306608,0.6113330875599564,0.0
31132,0.0,0.0,0.5004594243031443,0.3843629617966925,1.0
31133,0.0,1.0,0.8234408910793363,0.1315196516991899,1.0
31134,1.0,0.0,0.3553322848408821,0.997624899003274,0.0
31135,1.0,1.0,0.3559266021514223,0.5054951024315751,0.0
31136,0.0,1.0,0.8728827579789994,0.4008909209244786,1.0
31137,0.0,0.0,0.7848231263867139,0.7531313414574584,0.0
31138,1.0,0.0,0.9559198651609928,0.2478949264410825,1.0
31139,0.0,1.0,0.358800523913536,0.9209172886374918,0.0
31140,1.0,0.0,0.434374667953442,0.0310467461263785,1.0
31141,0.0,0.0,0.0122096371447315,0.7042442374416908,0.0
31142,0.0,1.0,0.939400328762829,0.2622518400194141,1.0
31143,0.0,1.0,0.4588106148137109,0.879046967790439,1.0
31144,0.0,0.0,0.3411479045260188,0.8162028684128821,0.0
31145,0.0,1.0,0.4575024141658391,0.0508862805264079,0.0
31146,1.0,0.0,0.3688413159240449,0.369435534457781,1.0
31147,0.0,0.0,0.0452177360009918,0.5337861010217684,0.0
31148,1.0,1.0,0.4915960300802755,0.8830444810133503,1.0
31149,0.0,0.0,0.6910332268818894,0.7576038521939742,0.0
31150,1.0,1.0,0.5214841831727757,0.9317006388071922,1.0
31151,0.0,0.0,0.2337316314451396,0.6814496499216739,1.0
31152,0.0,0.0,0.2053935462009321,0.0499793655090489,0.0
31153,1.0,1.0,0.5427611395783944,0.2305629400926355,1.0
31154,0.0,0.0,0.683340258601663,0.5541284052595291,0.0
31155,0.0,1.0,0.1576143218916921,0.7861059702510864,0.0
31156,1.0,0.0,0.7227712469384808,0.5958706315200678,1.0
31157,0.0,1.0,0.0912418912722345,0.8057725205314858,0.0
31158,0.0,0.0,0.857826022385137,0.2399102196283763,1.0
31159,0.0,1.0,0.8668255729187255,0.7270913952563588,0.0
31160,0.0,1.0,0.3225786142686048,0.0081650488338277,1.0
31161,0.0,1.0,0.3916598479832919,0.5318815054861123,0.0
31162,1.0,1.0,0.5640814693979307,0.56806847110854,1.0
31163,0.0,0.0,0.391078828265782,0.9026032051708612,1.0
31164,0.0,0.0,0.6544219349577011,0.421024553592372,0.0
31165,1.0,0.0,0.3487650803603105,0.2433445084932225,1.0
31166,0.0,0.0,0.3964348909925026,0.5411236669956849,0.0
31167,0.0,1.0,0.3825985995021601,0.3206014203538213,1.0
31168,1.0,0.0,0.5806077700468999,0.0880770149479064,0.0
31169,0.0,0.0,0.4964906188589615,0.7619844617803138,0.0
31170,0.0,1.0,0.4540762616321925,0.4941402708440061,1.0
31171,1.0,0.0,0.8306208545378848,0.5823862229029078,1.0
31172,1.0,1.0,0.1646735698134946,0.3159136713744243,0.0
31173,0.0,1.0,0.064560167583897,0.6742725677760251,0.0
31174,0.0,0.0,0.9893534291505238,0.796425096258078,1.0
31175,0.0,1.0,0.8175381139461713,0.3235393410670278,0.0
