X1,X2,X3,X4,class
0.0,0.0,0.36130064733777600,0.7175873895530500,1.0
1.0,1.0,0.8126472761220020,0.32796322727427700,0.0
1.0,0.0,0.7285188276715060,0.9531282140663230,1.0
1.0,1.0,0.7874062583523110,0.35035892929478800,0.0
0.0,0.0,0.5092350119781860,0.026117132196468200,1.0
1.0,1.0,0.11322182800597900,0.433777699965574,0.0
0.0,0.0,0.7495758748474300,0.8845993552156470,1.0
1.0,1.0,0.33855680175024400,0.6591748684863990,0.0
0.0,0.0,0.727832173319427,0.061261854028325700,1.0
0.0,1.0,0.8307107389830820,0.614921280956015,0.0
0.0,0.0,0.26718732274406100,0.9710277216649000,1.0
1.0,1.0,0.008351327239861870,0.7936977449579880,0.0
0.0,0.0,0.7092174982058090,0.021987968883224500,1.0
0.0,1.0,0.3762372582880080,0.2782584836634260,0.0
0.0,0.0,0.686680704589886,0.33167030637733200,1.0
0.0,1.0,0.1240977150858110,0.14399119835511500,0.0
1.0,0.0,0.9832935021631300,0.6558053972342660,1.0
0.0,1.0,0.8757783312572150,0.39994041931442200,0.0
0.0,0.0,0.772783814460131,0.056565161842719400,1.0
0.0,1.0,0.5784191438688130,0.19260861133668800,0.0
0.0,0.0,0.8411493416683360,0.894116886133753,1.0
0.0,1.0,0.8234408910793360,0.1315196516991900,0.0
1.0,0.0,0.3553322848408820,0.9976248990032740,1.0
0.0,1.0,0.8728827579789990,0.40089092092447900,0.0
0.0,0.0,0.7848231263867140,0.7531313414574580,1.0
1.0,0.0,0.9559198651609930,0.24789492644108300,0.0
0.0,1.0,0.358800523913536,0.9209172886374920,1.0
1.0,0.0,0.43437466795344200,0.031046746126378600,0.0
0.0,0.0,0.012209637144731600,0.7042442374416910,1.0
0.0,1.0,0.939400328762829,0.26225184001941400,0.0
0.0,0.0,0.34114790452601900,0.8162028684128820,1.0
1.0,0.0,0.3688413159240450,0.369435534457781,0.0
0.0,0.0,0.04521773600099190,0.5337861010217680,1.0
1.0,1.0,0.4915960300802760,0.8830444810133500,0.0
0.0,0.0,0.6910332268818890,0.7576038521939740,1.0
1.0,1.0,0.5214841831727760,0.9317006388071920,0.0
0.0,0.0,0.2053935462009320,0.04997936550904890,1.0
1.0,1.0,0.5427611395783940,0.23056294009263600,0.0
0.0,0.0,0.683340258601663,0.5541284052595290,1.0
1.0,0.0,0.7227712469384810,0.5958706315200680,0.0
0.0,1.0,0.09124189127223460,0.8057725205314860,1.0
0.0,1.0,0.3225786142686050,0.008165048833827740,0.0
0.0,1.0,0.3916598479832920,0.5318815054861120,1.0
1.0,1.0,0.5640814693979310,0.56806847110854,0.0
0.0,0.0,0.6544219349577010,0.421024553592372,1.0
1.0,0.0,0.3487650803603110,0.24334450849322300,0.0
0.0,0.0,0.3964348909925030,0.5411236669956850,1.0
0.0,1.0,0.38259859950216000,0.32060142035382100,0.0
0.0,0.0,0.4964906188589620,0.7619844617803140,1.0
1.0,0.0,0.8306208545378850,0.5823862229029080,0.0
0.0,1.0,0.06456016758389700,0.6742725677760250,1.0
0.0,1.0,0.20249634867326600,0.4876842168213430,0.0
0.0,0.0,0.5219636131936600,0.7092065097900470,1.0
1.0,0.0,0.8183556158715720,0.3149389308229380,0.0
0.0,0.0,0.29073886023495900,0.6363128240912660,1.0
1.0,0.0,0.01728968766907550,0.35034319344499600,0.0
0.0,0.0,0.4131995038874790,0.6846740937486290,1.0
1.0,1.0,0.9747653851381370,0.7211038560496300,0.0
0.0,1.0,0.6014933853741420,0.9370082471264290,1.0
0.0,1.0,0.91032676316953,0.6168600104841850,0.0
0.0,0.0,0.019785719318444200,0.45404054327229200,1.0
0.0,1.0,0.7401252631029520,0.05516970296442340,0.0
1.0,0.0,0.29674757478504100,0.9603241616952960,1.0
1.0,1.0,0.7126684670071710,0.7521738698121720,0.0
0.0,0.0,0.6733452434394800,0.5600863457832380,1.0
1.0,1.0,0.08472337199556310,0.8615902325621770,0.0
1.0,0.0,0.021420624985892400,0.9670948649996990,1.0
0.0,1.0,0.2959690011801930,0.4012266998451870,0.0
0.0,1.0,0.30242465964569700,0.8794843819952950,1.0
1.0,1.0,0.34666715670408600,0.8594213897156730,0.0
1.0,0.0,0.710319618684791,0.9881044203010130,1.0
1.0,0.0,0.17443627746563400,0.4577018682161230,0.0
0.0,0.0,0.2939981342098700,0.47285655186443400,1.0
1.0,0.0,0.3421263741367580,0.35246277283110300,0.0
0.0,0.0,0.16279669322621100,0.2287410246051370,1.0
1.0,1.0,0.717597706353511,0.19633124747147800,0.0
0.0,0.0,0.08252462112215660,0.2983674678873970,1.0
1.0,0.0,0.2719981509305330,0.3036126915739730,0.0
1.0,0.0,0.5468427018810670,0.42055820565610000,1.0
1.0,0.0,0.2441142659600710,0.06516796681957290,0.0
1.0,0.0,0.9435622688374960,0.9086161429036310,1.0
1.0,1.0,0.9112897020118510,0.9044177528387420,0.0
1.0,0.0,0.8571282471511240,0.901689604921577,1.0
1.0,1.0,0.038205006492363000,0.17407082892015600,0.0
0.0,0.0,0.40065235479901900,0.05989931887813030,1.0
1.0,0.0,0.7345683531960630,0.5281288481144170,0.0
1.0,0.0,0.5870426451826540,0.716246212988811,1.0
1.0,0.0,0.7027699230152500,0.4242934987144320,0.0
0.0,0.0,0.04040264103096740,0.1264072769104250,1.0
0.0,1.0,0.929889202365821,0.15464405133861000,0.0
1.0,0.0,0.02784913665202500,0.779184411364949,1.0
1.0,0.0,0.061031733322266500,0.16171485572776500,0.0
0.0,0.0,0.8709582825199040,0.7293533559088570,1.0
1.0,0.0,0.7655427818027250,0.43336450751473100,0.0
0.0,0.0,0.17048491156333900,0.6331136707655030,1.0
0.0,1.0,0.7838097054816330,0.014725431017874900,0.0
0.0,0.0,0.3590717407866140,0.5653357959179480,1.0
1.0,0.0,0.6550120304197800,0.24912451165577000,0.0
0.0,0.0,0.5427002051374070,0.5973301380545500,1.0
1.0,1.0,0.5820542655398810,0.10542061680050400,0.0
0.0,0.0,0.20458921317537500,0.23020256348833500,1.0
0.0,1.0,0.20190573400205800,0.6373831458422860,0.0
0.0,0.0,0.6961925866607970,0.0728574874381932,1.0
1.0,1.0,0.5827711016992400,0.16387030851501800,0.0
0.0,0.0,0.9712767992314010,0.8416065497012260,1.0
1.0,1.0,0.974920274239781,0.8448914064634160,0.0
0.0,0.0,0.2670171155913710,0.327160727670165,1.0
0.0,1.0,0.6786368835949160,0.370337985264515,0.0
1.0,0.0,0.015989989825751700,0.8374477405977320,1.0
1.0,0.0,0.5981946505958600,0.2072623089954710,0.0
0.0,0.0,0.3822004648540550,0.5193487355883560,1.0
1.0,1.0,0.8086568799115890,0.26062662981847200,0.0
0.0,0.0,0.9731595603181470,0.5014900735575160,1.0
0.0,1.0,0.34093100381618200,0.06784838158391330,0.0
0.0,1.0,0.361134134654156,0.615232306473059,1.0
1.0,1.0,0.6639040808280670,0.9815610604623460,0.0
0.0,1.0,0.4177882557395570,0.6081776436642300,1.0
1.0,1.0,0.6953029236494830,0.6821645716944870,0.0
0.0,0.0,0.07269541144488100,0.9399481956683600,1.0
0.0,1.0,0.7992259141432160,0.6753572159026350,0.0
0.0,1.0,0.4089721788343550,0.6830914393667050,1.0
1.0,1.0,0.8725083852430120,0.19880718035877900,0.0
0.0,0.0,0.7571974244825650,0.36280042019205500,1.0
1.0,1.0,0.9146840835899530,0.08580150356320320,0.0
1.0,0.0,0.0281005095027409,0.6432453609700190,1.0
0.0,1.0,0.9880279480245550,0.32541476039489000,0.0
1.0,0.0,0.3284643207833590,0.7925467562515830,1.0
0.0,1.0,0.3677686982078750,0.3757198941490230,0.0
1.0,0.0,0.3630806041620140,0.44637052582307800,1.0
1.0,1.0,0.2316025808335900,0.26647790538166000,0.0
1.0,0.0,0.37342458785945,0.7497269163018810,1.0
1.0,1.0,0.9829945384567100,0.18920282240181900,0.0
1.0,0.0,0.05075778328145800,0.8740039532497530,1.0
1.0,1.0,0.0221364845019828,0.06515403498716920,0.0
0.0,0.0,0.864040561913756,0.6499976012889770,1.0
0.0,1.0,0.8776668966532610,0.5297076152514850,0.0
0.0,0.0,0.06330292309810350,0.28521078909428000,1.0
0.0,1.0,0.115020605923418,0.3207092446635710,0.0
0.0,0.0,0.09652635779802690,0.6722990216678300,1.0
1.0,0.0,0.2454638258670660,0.2914967132956110,0.0
0.0,0.0,0.7708717113319810,0.8231830186569460,1.0
1.0,0.0,0.10337088313415000,0.3246080306715470,0.0
0.0,0.0,0.14373220829051600,0.8132372676747950,1.0
1.0,0.0,0.5755743218573650,0.14788346770589900,0.0
0.0,0.0,0.18974014901318700,0.10856037697432400,1.0
1.0,1.0,0.5498669349304370,0.24231779457938500,0.0
0.0,0.0,0.9668774101226990,0.6225067246757010,1.0
1.0,1.0,0.3850280608451830,0.44459195412439700,0.0
0.0,0.0,0.053574771638130700,0.2633273037222930,1.0
0.0,1.0,0.30128788017814400,0.2340520800316360,0.0
0.0,1.0,0.4885608542409510,0.5146697877541210,1.0
1.0,0.0,0.16361748633011200,0.7226517641038350,0.0
0.0,0.0,0.09428592179601970,0.5714433151912290,1.0
0.0,1.0,0.7622082446557010,0.5378456031634710,0.0
0.0,0.0,0.6572140854370530,0.6458837587427530,1.0
1.0,1.0,0.4040395274255100,0.15467085590802400,0.0
0.0,0.0,0.8430405063813520,0.4621743515213040,1.0
0.0,1.0,0.2679465708932660,0.049894749234969600,0.0
1.0,0.0,0.5343032183499290,0.5092386459833100,1.0
1.0,0.0,0.2833944243201830,0.36169468255851900,0.0
0.0,1.0,0.5127149210888560,0.8999957735646590,1.0
0.0,1.0,0.12130450553806300,0.07987970355677870,0.0
0.0,0.0,0.1746372108090670,0.3754248422708,1.0
1.0,1.0,0.583639423951213,0.5216411609307350,0.0
0.0,1.0,0.7559936282159260,0.8219722106156140,1.0
1.0,0.0,0.7820635166924360,0.24769519366290600,0.0
0.0,1.0,0.024400510063964600,0.6015829661722640,1.0
0.0,1.0,0.8767965386602470,0.3039613097376210,0.0
0.0,0.0,0.704154285608668,0.05349964360896860,1.0
1.0,0.0,0.8177622297739450,0.7711785327871860,0.0
1.0,0.0,0.6418007913517800,0.7300233887421690,1.0
1.0,1.0,0.45350757426521900,0.4309561230341860,0.0
0.0,1.0,0.5729514725166650,0.5527841472244120,1.0
0.0,1.0,0.835206350303551,0.5065915122118280,0.0
0.0,1.0,0.8225078478277420,0.9453940270139710,1.0
1.0,0.0,0.8691626311296520,0.10233012063148200,0.0
1.0,0.0,0.3438625279787330,0.8222848687257940,1.0
1.0,1.0,0.842970473828981,0.4398524988896810,0.0
0.0,0.0,0.5382749901039040,0.6271420548674940,1.0
0.0,1.0,0.26052596458713900,0.27930622823080300,0.0
0.0,0.0,0.7164932698887670,0.8887594060020290,1.0
1.0,1.0,0.49695186312523800,0.6108933311754470,0.0
0.0,0.0,0.16909991755789900,0.6722163111406840,1.0
1.0,1.0,0.6765851219216380,0.8837701675424420,0.0
1.0,0.0,0.5485234239881760,0.977573359920924,1.0
1.0,1.0,0.41905223099762500,0.7699703649434500,0.0
0.0,0.0,0.6832183261510930,0.01129551339304940,1.0
1.0,1.0,0.20798914908182000,0.8025899065938960,0.0
1.0,0.0,0.88888660135111,0.8951675701015520,1.0
1.0,1.0,0.052628690014051000,0.9601752228854190,0.0
0.0,0.0,0.06021652069498230,0.29884199748414400,1.0
1.0,1.0,0.04621147246200320,0.3803022798635120,0.0
0.0,1.0,0.28439253223887400,0.8848745569496500,1.0
1.0,1.0,0.9947008276422600,0.3869572855471660,0.0
0.0,0.0,0.14222868679448300,0.7016200993656150,1.0
1.0,1.0,0.870688414853983,0.0923752320775667,0.0
0.0,0.0,0.5127740513111360,0.29613563730270400,1.0
1.0,1.0,0.37165221064137,0.936114659913779,0.0
0.0,1.0,0.5451867270920760,0.7309052954238460,1.0
1.0,1.0,0.13304279992737000,0.48197750234503200,0.0
0.0,0.0,0.5696508045547500,0.3108606487225870,1.0
1.0,1.0,0.7628617222609130,0.7645134430976890,0.0
0.0,0.0,0.11795664161134900,0.2711947516768430,1.0
0.0,1.0,0.7307702257592650,0.21361182682343200,0.0
0.0,0.0,0.8286317574792020,0.8034273903367580,1.0
1.0,0.0,0.7240314754358630,0.40655530529123600,0.0
0.0,0.0,0.00035984415183776300,0.8317323749657930,1.0
0.0,1.0,0.9444304449682180,0.17481794578959400,0.0
1.0,0.0,0.18017734194155700,0.9538530693073560,1.0
1.0,1.0,0.40529728795679900,0.3254164936080690,0.0
0.0,1.0,0.0033455735638874300,0.5632852519332460,1.0
1.0,1.0,0.3081331727894540,0.22029873657430200,0.0
0.0,0.0,0.6001441784187230,0.15717064533740600,1.0
0.0,1.0,0.8528455365607040,0.17384826938918800,0.0
0.0,0.0,0.7405741925297860,0.09075555729375310,1.0
1.0,0.0,0.6950600221086810,0.5602196556674290,0.0
1.0,0.0,0.4430310424509520,0.6108207526128490,1.0
1.0,1.0,0.6475578021347150,0.2879887269859580,0.0
0.0,0.0,0.5814713266189010,0.6385640719025680,1.0
0.0,1.0,0.12269693109419200,0.4230728558351880,0.0
0.0,0.0,0.05863387053632250,0.3625166060260470,1.0
1.0,1.0,0.5983223438191300,0.8861798479768410,0.0
0.0,1.0,0.7646059387633,0.8599778294886400,1.0
0.0,1.0,0.8438774873961300,0.578768523150926,0.0
0.0,0.0,0.4063039501517070,0.8116484856282730,1.0
0.0,1.0,0.21821136605577900,0.1299754413762920,0.0
0.0,0.0,0.40295316375851700,0.5299059337604110,1.0
0.0,1.0,0.8653715841420530,0.15500083371479000,0.0
0.0,0.0,0.12822643557348600,0.5648626836128500,1.0
1.0,0.0,0.8951551470432620,0.7303173827956590,0.0
0.0,0.0,0.4908236562902970,0.3023375472827040,1.0
1.0,1.0,0.4943291487051110,0.9484876191569060,0.0
0.0,0.0,0.019546772188468600,0.425551001298501,1.0
1.0,1.0,0.04734772971270510,0.0982345970116697,0.0
0.0,0.0,0.7756554514502610,0.5331722925380650,1.0
1.0,1.0,0.8824193076537530,0.11311322992597800,0.0
0.0,0.0,0.05953446641643080,0.9194712164995440,1.0
1.0,1.0,0.32985190569800400,0.9603017476679580,0.0
0.0,1.0,0.5329663841587080,0.6608819274299330,1.0
1.0,1.0,0.6601515085320400,0.3612805063330800,0.0
0.0,1.0,0.5622541326440170,0.5455334857012050,1.0
0.0,1.0,0.559461431868622,0.15687589438376600,0.0
0.0,0.0,0.22622602190452700,0.5168080297337350,1.0
1.0,0.0,0.7340649334556810,0.5020615810946130,0.0
0.0,0.0,0.9501916507055490,0.886094081802641,1.0
1.0,1.0,0.9212943389201340,0.5453016751956270,0.0
0.0,0.0,0.5402259456207050,0.8636989161856760,1.0
1.0,0.0,0.7650460772859550,0.39688436324296300,0.0
0.0,0.0,0.6112221890627220,0.6589169707455450,1.0
0.0,1.0,0.9848112105739570,0.48122497399381900,0.0
