,X1,X2,X3,X4,class
20624,0.0,1.0,0.6493563789124545,0.49332518661537,1.0
20625,0.0,1.0,0.8757783312572146,0.399940419314422,1.0
20626,0.0,0.0,0.772783814460131,0.0565651618427194,0.0
20627,0.0,1.0,0.5784191438688133,0.1926086113366878,1.0
20628,0.0,0.0,0.8411493416683361,0.894116886133753,0.0
20629,1.0,1.0,0.5242818611111373,0.1593085777271015,0.0
20630,1.0,0.0,0.0248848792844671,0.954134009976916,1.0
20631,0.0,1.0,0.8932576179306608,0.6113330875599564,0.0
20632,0.0,0.0,0.5004594243031443,0.3843629617966925,1.0
20633,0.0,1.0,0.8234408910793363,0.1315196516991899,1.0
20634,1.0,0.0,0.3553322848408821,0.997624899003274,0.0
20635,1.0,1.0,0.3559266021514223,0.5054951024315751,0.0
20636,0.0,1.0,0.8728827579789994,0.4008909209244786,1.0
20637,0.0,0.0,0.7848231263867139,0.7531313414574584,0.0
20638,1.0,0.0,0.9559198651609928,0.2478949264410825,1.0
20639,0.0,1.0,0.358800523913536,0.9209172886374918,0.0
20640,1.0,0.0,0.434374667953442,0.0310467461263785,1.0
20641,0.0,0.0,0.0122096371447315,0.7042442374416908,0.0
20642,0.0,1.0,0.939400328762829,0.2622518400194141,1.0
20643,0.0,1.0,0.4588106148137109,0.879046967790439,1.0
20644,0.0,0.0,0.3411479045260188,0.8162028684128821,0.0
20645,0.0,1.0,0.4575024141658391,0.0508862805264079,0.0
20646,1.0,0.0,0.3688413159240449,0.369435534457781,1.0
20647,0.0,0.0,0.0452177360009918,0.5337861010217684,0.0
20648,1.0,1.0,0.4915960300802755,0.8830444810133503,1.0
20649,0.0,0.0,0.6910332268818894,0.7576038521939742,0.0
20650,1.0,1.0,0.5214841831727757,0.9317006388071922,1.0
20651,0.0,0.0,0.2337316314451396,0.6814496499216739,1.0
20652,0.0,0.0,0.2053935462009321,0.0499793655090489,0.0
20653,1.0,1.0,0.5427611395783944,0.2305629400926355,1.0
20654,0.0,0.0,0.683340258601663,0.5541284052595291,0.0
20655,0.0,1.0,0.1576143218916921,0.7861059702510864,0.0
20656,1.0,0.0,0.7227712469384808,0.5958706315200678,1.0
20657,0.0,1.0,0.0912418912722345,0.8057725205314858,0.0
20658,0.0,0.0,0.857826022385137,0.2399102196283763,1.0
20659,0.0,1.0,0.8668255729187255,0.7270913952563588,0.0
20660,0.0,1.0,0.3225786142686048,0.0081650488338277,1.0
20661,0.0,1.0,0.3916598479832919,0.5318815054861123,0.0
20662,1.0,1.0,0.5640814693979307,0.56806847110854,1.0
20663,0.0,0.0,0.391078828265782,0.9026032051708612,1.0
20664,0.0,0.0,0.6544219349577011,0.421024553592372,0.0
20665,1.0,0.0,0.3487650803603105,0.2433445084932225,1.0
20666,0.0,0.0,0.3964348909925026,0.5411236669956849,0.0
20667,0.0,1.0,0.3825985995021601,0.3206014203538213,1.0
20668,1.0,0.0,0.5806077700468999,0.0880770149479064,0.0
20669,0.0,0.0,0.4964906188589615,0.7619844617803138,0.0
20670,0.0,1.0,0.4540762616321925,0.4941402708440061,1.0
20671,1.0,0.0,0.8306208545378848,0.5823862229029078,1.0
20672,1.0,1.0,0.1646735698134946,0.3159136713744243,0.0
20673,0.0,1.0,0.064560167583897,0.6742725677760251,0.0
20674,0.0,0.0,0.9893534291505238,0.796425096258078,1.0
20675,0.0,1.0,0.8175381139461713,0.3235393410670278,0.0
20676,0.0,0.0,0.5461934357826103,0.5166626712161562,1.0
20677,1.0,1.0,0.5871765820598044,0.339746244411466,0.0
20678,0.0,1.0,0.2024963486732662,0.4876842168213428,1.0
20679,0.0,1.0,0.2844558750288039,0.7624427357931836,1.0
20680,0.0,0.0,0.5219636131936599,0.7092065097900473,0.0
20681,1.0,1.0,0.5015488215033826,0.680678411059219,0.0
20682,0.0,0.0,0.7707363391843189,0.4528860555434704,1.0
20683,1.0,0.0,0.8183556158715719,0.3149389308229378,1.0
20684,0.0,0.0,0.2907388602349594,0.6363128240912658,0.0
20685,1.0,0.0,0.0172896876690754,0.3503431934449957,1.0
20686,0.0,0.0,0.4131995038874794,0.6846740937486289,0.0
20687,1.0,1.0,0.9747653851381372,0.7211038560496295,1.0
20688,0.0,1.0,0.6014933853741418,0.9370082471264292,0.0
20689,1.0,1.0,0.6794912200187163,0.9328339056966424,0.0
20690,0.0,0.0,0.3567628420717549,0.9475380760528246,1.0
20691,0.0,1.0,0.91032676316953,0.6168600104841847,1.0
20692,0.0,0.0,0.0197857193184441,0.4540405432722922,0.0
20693,0.0,1.0,0.7401252631029522,0.0551697029644233,1.0
20694,0.0,1.0,0.2918398148767193,0.0950351954376808,0.0
20695,1.0,0.0,0.2967475747850414,0.960324161695296,0.0
20696,1.0,1.0,0.7126684670071712,0.7521738698121723,1.0
20697,0.0,0.0,0.6733452434394797,0.5600863457832381,0.0
20698,1.0,1.0,0.0847233719955631,0.8615902325621774,1.0
20699,1.0,0.0,0.0214206249858923,0.9670948649996994,0.0
20700,0.0,1.0,0.2959690011801934,0.4012266998451872,1.0
20701,0.0,1.0,0.3024246596456966,0.8794843819952949,0.0
20702,1.0,1.0,0.3466671567040856,0.8594213897156732,1.0
20703,1.0,0.0,0.710319618684791,0.9881044203010134,0.0
20704,1.0,0.0,0.1744362774656336,0.4577018682161228,1.0
20705,0.0,0.0,0.8076815388105887,0.3352463809197382,1.0
20706,0.0,0.0,0.2939981342098702,0.4728565518644335,0.0
20707,1.0,0.0,0.3421263741367584,0.352462772831103,1.0
20708,0.0,0.0,0.1627966932262109,0.2287410246051369,0.0
20709,0.0,1.0,0.7842653746033388,0.5221314478253812,0.0
20710,1.0,1.0,0.717597706353511,0.1963312474714784,1.0
20711,0.0,0.0,0.9312791677452028,0.2030314382092124,1.0
20712,0.0,0.0,0.0825246211221566,0.2983674678873972,0.0
20713,1.0,0.0,0.2719981509305325,0.3036126915739732,1.0
20714,1.0,0.0,0.2282356641287588,0.700238487215374,0.0
20715,1.0,0.0,0.5468427018810669,0.4205582056561002,0.0
20716,1.0,0.0,0.2441142659600708,0.0651679668195729,1.0
20717,0.0,1.0,0.4740447619741916,0.50544279823289,1.0
20718,1.0,0.0,0.2012902397521023,0.3122520781493204,0.0
20719,1.0,0.0,0.9435622688374964,0.9086161429036308,0.0
20720,1.0,1.0,0.9112897020118512,0.9044177528387416,1.0
20721,0.0,0.0,0.8262629849203926,0.121002248314642,1.0
20722,1.0,0.0,0.8571282471511238,0.901689604921577,0.0
20723,1.0,1.0,0.038205006492363,0.1740708289201563,1.0
20724,0.0,0.0,0.4006523547990188,0.0598993188781302,0.0
20725,1.0,1.0,0.7208148719461662,0.4149560319716115,0.0
20726,1.0,0.0,0.7345683531960625,0.5281288481144172,1.0
20727,1.0,0.0,0.5870426451826535,0.716246212988811,0.0
20728,1.0,0.0,0.6336752880265876,0.9293716451538738,1.0
20729,1.0,0.0,0.7027699230152495,0.4242934987144322,1.0
20730,1.0,1.0,0.2315362590082051,0.2796833806867805,0.0
20731,0.0,1.0,0.0573090666675315,0.7931643077741056,1.0
20732,1.0,0.0,0.8188876846745189,0.742189025060408,0.0
20733,0.0,0.0,0.0404026410309673,0.1264072769104252,0.0
20734,0.0,1.0,0.929889202365821,0.1546440513386104,1.0
20735,0.0,1.0,0.4557129845092026,0.4987419316357198,1.0
20736,1.0,0.0,0.027849136652025,0.779184411364949,0.0
20737,1.0,0.0,0.8269368600092135,0.4969883317463434,0.0
20738,1.0,0.0,0.0610317333222665,0.1617148557277646,1.0
20739,0.0,0.0,0.7030490325971701,0.8025508564670457,1.0
20740,0.0,0.0,0.8709582825199041,0.7293533559088572,0.0
20741,1.0,0.0,0.7655427818027246,0.4333645075147306,1.0
20742,0.0,0.0,0.1704849115633391,0.6331136707655033,0.0
20743,0.0,1.0,0.7838097054816326,0.0147254310178749,1.0
20744,0.0,0.0,0.3590717407866142,0.5653357959179477,0.0
20745,1.0,1.0,0.3413510438034479,0.6705782753798472,0.0
20746,1.0,0.0,0.6550120304197796,0.2491245116557703,1.0
20747,0.0,0.0,0.5427002051374066,0.5973301380545503,0.0
20748,0.0,0.0,0.422917253781598,0.6596831029682996,1.0
20749,1.0,1.0,0.5820542655398807,0.1054206168005036,1.0
20750,0.0,0.0,0.2045892131753754,0.2302025634883352,0.0
20751,0.0,1.0,0.2019057340020584,0.6373831458422857,1.0
20752,0.0,0.0,0.6961925866607971,0.0728574874381932,0.0
20753,1.0,0.0,0.0359443588277232,0.1514409732542889,0.0
20754,1.0,1.0,0.5827711016992403,0.1638703085150178,1.0
20755,0.0,1.0,0.5725711798201222,0.4619856706833519,1.0
20756,1.0,0.0,0.0070873778962883,0.5047196707986512,0.0
20757,0.0,0.0,0.9712767992314006,0.8416065497012256,0.0
20758,0.0,0.0,0.3512047603439797,0.4081175608889089,1.0
20759,1.0,1.0,0.974920274239781,0.8448914064634163,1.0
20760,0.0,0.0,0.2670171155913712,0.327160727670165,0.0
20761,0.0,1.0,0.3781038872688529,0.2664248928930046,0.0
20762,0.0,0.0,0.3620494231595373,0.7036660830961821,1.0
20763,0.0,1.0,0.6786368835949156,0.370337985264515,1.0
20764,1.0,0.0,0.0159899898257517,0.8374477405977324,0.0
20765,1.0,0.0,0.5981946505958603,0.2072623089954707,1.0
20766,0.0,0.0,0.3822004648540547,0.5193487355883555,0.0
20767,1.0,1.0,0.8086568799115887,0.2606266298184717,1.0
20768,0.0,0.0,0.9731595603181472,0.5014900735575164,0.0
20769,0.0,1.0,0.3409310038161823,0.0678483815839132,1.0
20770,1.0,1.0,0.8550918507625372,0.8219564467561538,0.0
20771,0.0,1.0,0.361134134654156,0.615232306473059,0.0
20772,0.0,1.0,0.638277103181335,0.7039281435439181,1.0
20773,1.0,1.0,0.6639040808280667,0.9815610604623464,1.0
20774,0.0,1.0,0.4177882557395569,0.6081776436642299,0.0
20775,1.0,1.0,0.6953029236494833,0.6821645716944873,1.0
20776,0.0,0.0,0.072695411444881,0.9399481956683596,0.0
20777,0.0,1.0,0.7992259141432156,0.6753572159026351,1.0
20778,1.0,0.0,0.350333145907468,0.3402206028734098,0.0
20779,0.0,1.0,0.4089721788343549,0.6830914393667046,0.0
20780,1.0,1.0,0.8725083852430123,0.1988071803587787,1.0
20781,0.0,0.0,0.7571974244825651,0.3628004201920549,0.0
20782,1.0,1.0,0.9146840835899532,0.0858015035632031,1.0
20783,1.0,0.0,0.0281005095027409,0.6432453609700194,0.0
20784,0.0,1.0,0.9880279480245544,0.32541476039489,1.0
20785,1.0,0.0,0.3284643207833593,0.7925467562515834,0.0
20786,0.0,1.0,0.3677686982078754,0.3757198941490234,1.0
20787,1.0,0.0,0.3630806041620138,0.4463705258230784,0.0
20788,0.0,0.0,0.8702600925444729,0.0388056172853961,1.0
20789,1.0,1.0,0.2316025808335903,0.2664779053816599,1.0
20790,0.0,1.0,0.1547995264796732,0.2585649594064158,0.0
20791,1.0,0.0,0.37342458785945,0.7497269163018805,0.0
20792,0.0,0.0,0.957120131738392,0.5306197613244295,1.0
20793,1.0,1.0,0.9829945384567104,0.1892028224018185,1.0
20794,1.0,0.0,0.0507577832814579,0.8740039532497531,0.0
20795,1.0,1.0,0.0221364845019828,0.0651540349871692,1.0
20796,0.0,0.0,0.864040561913756,0.6499976012889765,0.0
20797,0.0,1.0,0.8776668966532606,0.5297076152514854,1.0
20798,0.0,0.0,0.0633029230981034,0.2852107890942796,0.0
20799,0.0,1.0,0.115020605923418,0.3207092446635714,1.0
20800,0.0,0.0,0.0965263577980268,0.6722990216678296,0.0
20801,1.0,1.0,0.1003062905180218,0.3707785770687597,0.0
20802,1.0,0.0,0.2454638258670664,0.2914967132956111,1.0
20803,0.0,0.0,0.7708717113319805,0.8231830186569463,0.0
20804,1.0,0.0,0.1033708831341495,0.3246080306715473,1.0
20805,1.0,0.0,0.4209168893045125,0.3958692041576334,1.0
20806,0.0,0.0,0.1437322082905164,0.8132372676747945,0.0
20807,1.0,0.0,0.5755743218573648,0.1478834677058985,1.0
20808,0.0,0.0,0.189740149013187,0.1085603769743241,0.0
20809,1.0,1.0,0.5498669349304369,0.242317794579385,1.0
20810,0.0,0.0,0.9668774101226992,0.6225067246757005,0.0
20811,1.0,0.0,0.1046443426312417,0.7498853245477052,0.0
20812,1.0,1.0,0.3850280608451828,0.4445919541243974,1.0
20813,0.0,0.0,0.0535747716381307,0.2633273037222934,0.0
20814,0.0,1.0,0.377953401152976,0.9005629569195776,1.0
20815,0.0,1.0,0.3012878801781443,0.2340520800316358,1.0
20816,1.0,0.0,0.046012505616567,0.4314252554832953,0.0
20817,0.0,1.0,0.4885608542409513,0.5146697877541209,0.0
20818,0.0,0.0,0.1121802499911617,0.5469560596111334,1.0
20819,1.0,0.0,0.1636174863301116,0.7226517641038346,1.0
20820,0.0,0.0,0.0942859217960196,0.5714433151912286,0.0
20821,0.0,1.0,0.7622082446557014,0.5378456031634714,1.0
20822,0.0,0.0,0.6572140854370532,0.6458837587427533,0.0
20823,1.0,1.0,0.8452407674794701,0.1929512618242082,0.0
20824,1.0,1.0,0.4040395274255101,0.1546708559080239,1.0
20825,0.0,0.0,0.8430405063813522,0.4621743515213037,0.0
20826,0.0,1.0,0.2679465708932658,0.0498947492349696,1.0
20827,1.0,0.0,0.5343032183499291,0.5092386459833098,0.0
20828,1.0,0.0,0.2833944243201828,0.3616946825585194,1.0
20829,0.0,1.0,0.5127149210888556,0.8999957735646585,0.0
20830,0.0,0.0,0.7290731245463468,0.9514062156841284,1.0
20831,0.0,1.0,0.1213045055380632,0.0798797035567786,1.0
20832,0.0,0.0,0.1746372108090669,0.3754248422708,0.0
20833,1.0,1.0,0.583639423951213,0.5216411609307351,1.0
20834,0.0,1.0,0.7559936282159264,0.8219722106156139,0.0
20835,1.0,0.0,0.7820635166924355,0.2476951936629063,1.0
20836,1.0,1.0,0.9217586180754844,0.6976466822648905,0.0
20837,1.0,0.0,0.5083472067651665,0.602009441953849,1.0
20838,0.0,1.0,0.0244005100639645,0.6015829661722635,0.0
20839,0.0,1.0,0.8767965386602471,0.3039613097376209,1.0
20840,1.0,1.0,0.2976003969978393,0.7479653131099241,0.0
20841,1.0,0.0,0.5817295902898098,0.670708390582851,1.0
20842,0.0,0.0,0.704154285608668,0.0534996436089686,0.0
20843,1.0,0.0,0.8177622297739452,0.7711785327871855,1.0
20844,1.0,1.0,0.6579671842870718,0.5194165294802418,0.0
20845,1.0,0.0,0.6418007913517804,0.7300233887421688,0.0
20846,1.0,1.0,0.4535075742652193,0.4309561230341862,1.0
20847,0.0,1.0,0.5729514725166649,0.5527841472244115,0.0
20848,1.0,0.0,0.1426893651019463,0.917932822645302,1.0
20849,0.0,1.0,0.835206350303551,0.5065915122118284,1.0
20850,1.0,1.0,0.0812664265427818,0.4891865930003879,0.0
20851,0.0,1.0,0.8225078478277417,0.9453940270139704,0.0
20852,1.0,0.0,0.8691626311296518,0.102330120631482,1.0
20853,0.0,0.0,0.5344154313238877,0.5325642535339473,1.0
20854,1.0,0.0,0.3438625279787334,0.8222848687257942,0.0
20855,1.0,1.0,0.842970473828981,0.4398524988896806,1.0
20856,0.0,0.0,0.5382749901039035,0.6271420548674937,0.0
20857,0.0,1.0,0.2605259645871388,0.2793062282308025,1.0
20858,0.0,0.0,0.7164932698887668,0.8887594060020286,0.0
20859,1.0,1.0,0.4969518631252376,0.6108933311754468,1.0
20860,0.0,0.0,0.1690999175578988,0.6722163111406837,0.0
20861,0.0,1.0,0.8047371325962224,0.4242595670698995,0.0
20862,1.0,1.0,0.6765851219216377,0.8837701675424423,1.0
20863,1.0,0.0,0.5485234239881763,0.977573359920924,0.0
20864,0.0,0.0,0.9542668809133562,0.3532118143416969,1.0
20865,1.0,1.0,0.4190522309976253,0.7699703649434496,1.0
20866,1.0,0.0,0.96767498601974,0.2447282019446324,0.0
20867,0.0,0.0,0.6832183261510931,0.0112955133930493,0.0
20868,1.0,1.0,0.2079891490818199,0.8025899065938963,1.0
20869,1.0,0.0,0.88888660135111,0.8951675701015518,0.0
20870,1.0,1.0,0.052628690014051,0.9601752228854186,1.0
20871,0.0,0.0,0.9366080662281632,0.9540393990300372,1.0
20872,0.0,0.0,0.0602165206949822,0.2988419974841438,0.0
20873,0.0,1.0,0.9597312386267448,0.0735234784164369,0.0
20874,0.0,0.0,0.7080418906337987,0.9649590565745824,1.0
20875,1.0,1.0,0.0462114724620031,0.3803022798635123,1.0
20876,0.0,1.0,0.2843925322388738,0.8848745569496499,0.0
20877,1.0,1.0,0.9947008276422604,0.3869572855471656,1.0
20878,0.0,0.0,0.1422286867944828,0.7016200993656151,0.0
20879,1.0,1.0,0.870688414853983,0.0923752320775667,1.0
20880,0.0,0.0,0.5127740513111364,0.2961356373027037,0.0
20881,1.0,1.0,0.37165221064137,0.936114659913779,1.0
20882,0.0,1.0,0.5451867270920758,0.7309052954238455,0.0
20883,1.0,1.0,0.1330427999273697,0.4819775023450316,1.0
20884,0.0,0.0,0.5696508045547501,0.3108606487225871,0.0
20885,1.0,1.0,0.7628617222609132,0.7645134430976886,1.0
20886,1.0,0.0,0.1105862353542685,0.6015641638654049,0.0
20887,0.0,1.0,0.4345829898246064,0.6753348718129353,1.0
20888,0.0,0.0,0.1179566416113485,0.2711947516768426,0.0
20889,0.0,1.0,0.7307702257592651,0.2136118268234323,1.0
20890,0.0,0.0,0.8286317574792023,0.8034273903367581,0.0
20891,1.0,0.0,0.7240314754358625,0.4065553052912358,1.0
20892,0.0,0.0,0.0003598441518377,0.8317323749657934,0.0
20893,0.0,1.0,0.9444304449682182,0.1748179457895944,1.0
20894,1.0,0.0,0.1801773419415573,0.9538530693073558,0.0
20895,1.0,1.0,0.4052972879567986,0.3254164936080691,1.0
20896,0.0,1.0,0.0033455735638874,0.5632852519332463,0.0
20897,1.0,1.0,0.3081331727894543,0.2202987365743023,1.0
20898,1.0,1.0,0.9681583744054876,0.7949072982440367,0.0
20899,0.0,0.0,0.590200093750763,0.8678599775746513,1.0
20900,0.0,0.0,0.6001441784187226,0.1571706453374055,0.0
20901,1.0,0.0,0.9692129802365764,0.2628735737947457,0.0
20902,1.0,0.0,0.8112471520669319,0.8949784952541271,1.0
20903,0.0,1.0,0.8528455365607044,0.1738482693891877,1.0
20904,0.0,0.0,0.7405741925297856,0.090755557293753,0.0
20905,1.0,0.0,0.6950600221086807,0.5602196556674287,1.0
20906,1.0,0.0,0.4430310424509518,0.6108207526128488,0.0
20907,1.0,1.0,0.6475578021347146,0.2879887269859581,1.0
20908,0.0,0.0,0.5814713266189012,0.6385640719025679,0.0
20909,0.0,1.0,0.1226969310941915,0.4230728558351877,1.0
20910,0.0,0.0,0.0586338705363225,0.3625166060260471,0.0
20911,1.0,1.0,0.5983223438191302,0.8861798479768412,1.0
20912,0.0,1.0,0.7646059387633,0.8599778294886402,0.0
20913,1.0,1.0,0.8915906336384499,0.8111654739247601,0.0
20914,0.0,1.0,0.8438774873961301,0.578768523150926,1.0
20915,0.0,0.0,0.4063039501517067,0.8116484856282732,0.0
20916,0.0,1.0,0.218211366055779,0.1299754413762918,1.0
20917,0.0,0.0,0.4029531637585166,0.5299059337604114,0.0
20918,0.0,1.0,0.8653715841420534,0.1550008337147903,1.0
20919,0.0,0.0,0.1282264355734864,0.5648626836128497,0.0
20920,1.0,0.0,0.8951551470432619,0.7303173827956589,1.0
20921,0.0,0.0,0.4908236562902968,0.3023375472827038,0.0
20922,0.0,0.0,0.960047436714358,0.7637069651782765,1.0
20923,1.0,1.0,0.4943291487051108,0.9484876191569064,1.0
20924,1.0,1.0,0.6444998426630414,0.8934858989331077,0.0
20925,0.0,0.0,0.0195467721884685,0.425551001298501,0.0
